sample,solar_cost,wind_cost,battery_cost,diesel_marginal_cost,total_cost,solar_mw,wind_mw,diesel_mw,battery_mw
191,57918.59507487399,68708.85734424072,78177.66292493738,73.98890581426174,41624707.396513455,103.08490498893772,245.0413469528201,106.59568037020712,-0.0
192,55225.78591348622,89464.83867576573,60972.673815363654,80.1338586974575,46946146.51084545,135.24041150460033,224.3767724597209,100.77836653149446,-0.0
193,55259.807665325454,91600.8983218605,49688.51809389913,66.56806039046128,45505883.20121861,123.96732762394588,206.77080714200275,102.81780157606318,-0.0
194,38509.897949403596,56367.55789068434,37543.16512329279,72.91941466840322,35717721.85329486,135.24041150460042,247.60525256058872,93.4405221775146,28.965175081499382
195,41380.0045561838,92331.15758800274,33666.94352856399,124.42994563375538,48128598.10872137,252.60515585736675,204.11903348846113,65.46633838507118,166.76503221610218
196,46787.81615829521,101781.8415708261,61338.15398963055,89.85295272414639,49821200.37922982,135.24041150460033,223.3762897865271,100.69024159277788,0.34786160019700746
197,64765.497457519654,84176.18055593225,75024.70403116726,90.66198712055031,48188362.71306281,112.40989014039832,242.66020048526673,104.9086795717293,-0.0
198,39782.55652697264,72170.14457804625,55573.60738422036,128.54192487991946,45254023.71381522,169.66765437220053,256.2727613127199,88.68964951557267,47.71861979969127
199,60708.0178070745,91724.18810942778,66902.46737734127,138.02685073907213,54506805.97120452,135.24041150460033,260.690012309382,98.01978616675875,10.88913301869358
200,45982.66615530501,85124.41152291575,80798.22646865598,62.417453498670625,42318425.24329216,135.24041150460033,206.08654890800386,100.77836653149446,-0.0
201,39886.421797308925,100267.83655220509,53826.01109007618,69.13016810061788,45608967.360345714,135.24041150460033,198.04215190527316,100.77836653149446,-0.0
202,63019.53914366132,90347.68529123762,34369.03351671523,81.7928228260232,47611219.21652002,106.45591627290831,228.92772959863004,93.52367795420318,49.192682974190234
203,58061.43161548622,74497.4321227736,33104.85134263976,62.82208202598256,41019605.68444866,93.46797951929419,230.87074816095028,93.51502727723714,58.50185277488334
204,36292.52416039083,93231.79319166209,87126.87232172056,100.83700785585238,47625613.52909979,163.46977652219908,234.0037618392315,100.77836653149446,-0.0
205,54688.66905105699,77565.2941384189,56172.45846994028,123.149923839179,48434081.73752004,135.24041150460033,259.84814509128694,93.38601456216439,29.180336721039737
206,45036.61549438937,75846.64422648812,34959.25528165196,68.52068249998061,40607193.13182546,134.1797361454918,222.3862160972508,93.55280197868086,29.279421115562435
207,50455.00106291976,86537.69582512013,58741.54279602898,60.44651607631924,42891509.85244027,126.36592639553544,201.61216247567933,102.38386651051877,-0.0
208,37077.6192292844,90094.21609243618,50577.22277406166,116.52767301850741,47921065.16958473,207.1559991761912,222.298824044833,80.54280532585547,79.87721528541701
209,46347.13060946351,74212.76000662353,66519.92576027536,130.42154072890378,47172443.29277113,136.600138298272,276.2398019143256,100.77836653149446,-0.0
210,48585.270522862935,63875.9494897431,56580.544316069914,120.29089421942754,43714044.25069536,135.24041150460033,276.250854832748,97.6651726013494,12.288923408467351
211,47954.461873646644,80120.13073881599,34153.55851925872,111.4159052616651,46108170.843884274,185.36665340778163,231.61067327171085,80.83621799336971,92.95748598799074
212,39760.38170358511,94911.22350023466,80410.1220705276,67.60395185054266,44276057.33408632,135.24041150460033,201.80990501030504,100.77836653149446,-0.0
213,48132.88581261471,64070.61867892734,63756.720515890906,91.1281848111517,41084007.98002335,135.24041150460033,259.2952655911343,100.77836653149446,-0.0
214,49815.96600567511,57152.45734298637,87790.14230425065,88.65910208552694,39265944.11819691,135.24041150460033,265.47101388842754,100.77836653149446,-0.0
215,57479.12737937447,103787.71290542075,51522.01517781401,74.77728599919143,49578540.9972096,133.86492976996024,206.08654890800386,96.37167960872459,18.37708397109529
216,56304.91590223902,83156.16186399573,46087.66578301595,98.51023674007143,47455574.90712944,133.24416839484573,241.4415220729189,93.46796424234543,30.2824201053575
217,40575.06702514581,96636.90077528833,34072.94237823683,94.55821307123594,46803406.140464656,230.12167509901212,197.6096868383724,72.79237016823714,125.0983737013786
218,51195.49654264765,65924.8297584103,32651.211937148935,79.98721448167883,40234676.05347111,113.92121344912428,247.97237963643124,93.4388876600683,44.19621922724399
219,51090.738149839235,68893.83203688636,74537.03444892896,101.09923501693697,43706650.481744036,135.24041150460033,260.690012309382,100.77836653149446,-0.0
220,46665.445455798115,77380.92911528925,46587.37221618398,65.90757064827972,41174543.72094897,135.24041150460033,219.25139214225558,94.522924589073,24.692533983242587
221,43958.09309986746,89090.26621338015,84716.83586436565,96.08514769889788,47266119.3430501,135.24041150460033,239.21846251638647,100.77836653149446,-0.0
222,38760.100713683365,87301.64311453997,68492.76659872552,81.39842050111659,44390962.020631835,137.15894931050042,226.82856891985588,100.77836653149446,-0.0
223,46073.67664308104,96423.47363841388,57408.28248420694,60.80680968044619,44300745.48682877,135.24041150460033,191.6761455497491,100.77836653149446,-0.0
224,51240.79035470756,75461.40388500877,87355.22090582227,129.51741015914786,48100718.02892521,135.24041150460033,274.2978493649469,100.77836653149446,-0.0
225,39476.26152606397,83377.41317018856,36812.16918700173,139.89733279153188,47155645.1575981,250.9169770533861,216.0921843328547,68.97883404956866,140.02995445351957
226,53819.241911230376,63324.66690081874,65111.31535189036,76.53840334879801,40131658.469336495,117.77095057527308,251.91092262625176,103.93879993252096,-0.0
227,55049.27964317729,65873.69962856846,45587.26928199404,78.01299046661627,40992918.2426246,121.38333144716306,244.53602944290665,96.08436631343503,28.424648389516477
228,42981.63199344104,102058.92300382751,52431.49295951593,120.5075136446903,52209985.76617526,193.9168986876348,220.1042564569808,82.94768679364702,70.38426212308195
229,36937.27939440569,87619.40428344655,31588.041714614214,84.61357949046044,43074158.46711952,237.06342841884893,192.10823011580092,71.12345482375004,133.41341999190362
230,40074.7866642085,94226.90113419619,62141.32158215724,99.45564577265435,48301934.46607042,153.4413306800471,230.70397371979058,98.79507728640557,7.828773335877187
231,62856.613555417876,69064.25737963466,30330.21369412319,71.52361666701538,40970842.088978976,61.283447484842945,254.98717318713648,93.40765650552993,81.90949358630222
232,42846.38732457673,67755.12677151727,60009.18069559187,80.55060114828143,40223075.52608282,135.24041150460033,246.29426504380467,100.77836653149446,-0.0
233,41930.45392522044,82484.22340916216,45512.792467933185,77.56234689395805,43049265.49116468,135.24041150460033,223.97185791814127,93.54574240887416,28.549832062974843
234,63336.89231143841,88756.57170205335,59610.881562603725,92.99886611814591,49407223.13269532,119.76000897162007,239.59647691884683,103.57895559514625,-0.0
235,56804.77136188074,82835.38309538289,66188.38901117098,70.00935313904405,44288840.36730048,112.4600800515656,224.59268413527428,104.89959961944632,-0.0
236,35780.546127325455,94610.47103061786,41747.23706729624,121.51252667242423,48141808.33642587,243.59671474171444,209.05723489969114,73.48839708773127,109.7793652144443
237,59383.599094911784,89206.58089743246,44021.15203889462,87.54826037271722,48019695.44015339,124.20910725961062,230.1896901173585,93.51805947324623,36.536847193816286
238,64189.75340220332,70547.99473173865,78292.84104938683,87.4075029611441,44327550.487855054,100.10353218919722,255.08179306317848,107.13504619353334,-0.0
239,57739.476551753745,57820.96287254139,87463.11673880389,130.04408909500202,43969957.507936984,135.24041150460033,298.367141466181,100.77836653149446,-0.0
240,60497.956665384176,85640.1100878294,32006.29970662542,67.4068272101756,44326710.467545405,99.79697058524752,223.97185791814127,93.54574240887416,53.860912213673835
241,43302.96411982554,86680.4300619667,67130.5940193937,107.05706321886586,47784368.70907024,142.78103631016685,249.3674132434954,100.77836653149446,-0.0
242,60781.953784325,103310.18974462792,75622.78743590294,79.35422234214872,50594748.50911557,123.38487535885595,215.49199240889433,102.92317412307769,-0.0
243,35539.820725633006,58615.507608384854,61712.6937962462,112.14173444882985,39757608.576069035,154.414595324591,278.8642215221467,100.77836653149446,-0.0
244,53985.05869077332,59854.95607007161,60722.39646180598,83.28694584313556,39987971.06424085,118.5280576449847,261.0418866931994,103.80183025263503,-0.0
245,58076.83223019935,91436.78884595349,81536.3568598677,137.02478924264972,53998325.722341746,135.24041150460033,261.45957462656986,100.77836653149446,-0.0
246,43524.80339709595,64323.28760680273,49317.93740685084,124.78145175457809,43245052.69265636,160.3118699901836,266.27926801757553,88.82165678009386,47.19753849237079
247,50069.321700169676,71137.76628432734,52776.39987657941,106.10415240826728,44531772.875078484,135.24041150460033,256.2727613127199,93.40193283010989,29.117501452833828
248,63703.62128299409,63481.18430612562,64573.89858322089,90.30639821705105,42760376.20345587,98.13339955293443,268.70981234845385,107.49146663565726,-0.0
249,51634.84871174227,81701.49386935684,42572.8866392183,82.13065794387828,44627171.743906215,134.12044916003921,229.58410730574946,93.52075563960359,29.44825819597222
250,37653.683433514125,75555.83923597872,68366.58600559889,97.77852601779591,43254212.520315215,142.30065330834776,251.91092262625176,100.77836653149446,-0.0
251,42746.83602774384,76046.13329518793,89974.90211368707,104.54629483623839,44765318.186989255,135.24041150460033,256.6423539935425,100.77836653149446,-0.0
252,54790.06924653963,77688.06859108055,37092.42973578644,111.8883852100224,46831411.23238044,135.65558072217496,252.582120349647,90.38990735108547,52.665027713994306
253,58590.52651372159,69517.96003827517,36298.29665465277,93.30226441465057,43467363.400874436,109.00432805335156,255.3453094847074,93.40606201668653,47.83706948321105
254,42029.334751304996,87088.04967598428,40713.813674449484,73.43474600097889,43439366.03227288,138.65912499773646,218.34484899267426,92.95230893040423,30.89233263588244
255,53658.03445135789,59163.50717911635,61276.39342612056,130.6291148506589,43862608.00148293,135.24041150460033,298.070998521744,100.77836653149446,-0.0
256,38575.648352093616,67570.9652616431,74043.02289045442,95.87619787072587,41161958.77212558,137.11007278792155,257.1799154336878,100.77836653149446,-0.0
257,54390.89798532899,78445.06546596039,59957.57262801593,133.55209483535876,49631908.357101284,135.24041150460033,268.66495016726066,95.97879129974824,18.945691704261378
258,62098.70066575626,77994.62483605472,86767.10818476242,85.8102070145103,45796555.90244657,111.75468510863897,244.67745507001186,105.02721396012686,-0.0
259,64535.39141590102,78866.0133049291,51739.879585042145,123.61240817210567,49996836.39028289,130.81025174845485,260.690012309382,93.3822664140544,32.35882399115372
260,38895.76741900545,65487.175934442705,77632.54757623875,100.37865733552908,41096887.819478154,135.24041150460033,263.69753420588705,100.77836653149446,-0.0
261,47748.98121900159,70802.91445476582,77501.75880801656,76.79366036773396,41207761.26720585,135.24041150460033,239.59647691884683,100.77836653149446,-0.0
262,36355.52335395672,75019.98056161457,84529.33637201553,131.96976719491477,45960768.778379336,168.52000682633144,267.18498739714477,100.77836653149446,-0.0
263,53149.08081713432,84489.55769263837,52610.30742157669,74.70109022890324,44837264.40919735,131.46573211158648,223.97185791814127,99.50541789444273,7.7203936773060295
264,56277.43740759084,64538.72126439681,39224.331499821485,94.28766824345331,42143110.58266662,119.37265056719801,259.0958822775299,93.38936377494167,40.49869565465656
265,62606.06371604913,103222.9713287357,45338.323467740076,106.60783175503661,53878135.52060001,129.83164128898193,231.361841870255,93.51284083747704,32.54224973840898
266,38326.87421851608,86171.55779921834,74383.1709752505,123.88285345289931,48490649.07683885,165.84416267027387,253.85478066616645,100.77836653149446,-0.0
267,44905.275222436954,97578.88862348464,70662.29485112269,86.71235221073077,48219134.34454038,135.24041150460033,223.97185791814127,100.77836653149446,-0.0
268,41076.55332157099,65280.160843066406,49537.16329260242,103.22424919969325,41453532.51566308,135.43589846495794,259.6283759195642,93.35162709726096,29.31607671407957
269,44242.64918749712,73168.78409636878,52013.2564482639,74.1387995105817,40986018.58556308,135.24041150460033,233.22429657404106,99.44732016491808,5.254130394380431
270,43592.924682972545,59507.15318391447,69472.54313757113,61.47328028033055,36195643.26559395,135.24041150460033,236.49981426886166,100.77836653149446,-0.0
271,43211.569615189845,101082.63631527356,33902.62882212488,106.83062261024193,49216673.01009914,234.91591377740156,199.75134913289455,70.88769659767615,136.6739417081986
272,45392.29354060268,99223.02882830819,66978.06669285477,118.09281315927208,52309262.607987866,151.23172665709126,241.87048520342893,100.50809390693716,1.0668656232524734
273,54223.48622153488,94362.44279283844,53683.95950470204,98.43343837435948,50039019.32048921,135.24041150460033,231.22802431984059,93.5134366178898,28.67735492212366
274,37198.077150835066,94836.06294903642,47467.05218411719,67.78613104721651,43894975.57530525,140.61056099271434,205.4422051540943,92.65671588305597,32.05914729646768
275,61540.17491440258,60597.47699023323,39587.216665834974,109.9270228089209,43083581.831842326,109.0158959879266,281.97109930994185,93.2875190901232,48.296741126048744
276,61169.18726725137,83766.8105556498,79949.93927534317,82.52192725297769,46675692.64700241,115.83564551861961,236.81856289316482,104.28891965098092,-0.0
277,36559.50484250006,74384.86578506479,40071.638836802966,75.71687265793808,40060836.50335561,160.6003766724799,221.49483007022187,88.96885106427843,46.61650842322117
278,58763.07349744615,66712.43936385548,44527.101988879454,108.4633423648356,44490310.31703799,124.29758137632652,263.40076415954127,93.37019764690744,37.057330637049915
279,49034.65938740927,97300.4194952794,69977.27763891063,79.15989081780927,47712770.48145914,135.24041150460033,217.42672996987582,100.77836653149446,-0.0
280,39384.8761655104,71584.5550098345,78453.61893523647,128.16120479858984,45214790.271428086,160.04921415230183,271.9654864553975,100.77836653149446,-0.0
281,57025.769267819196,99597.83864096989,79601.63981905326,68.2312800295942,47622838.41913983,125.40278590424529,199.95534918582857,102.55811008854724,-0.0
282,52879.2085663997,98948.23185233615,35518.51744495783,119.72199720715139,52017305.562531084,193.30606401758394,218.66666196067598,77.87673444800743,110.87957418480325
283,58989.92072090819,63684.44840449983,64323.849084529975,94.02001232091155,42679110.28881121,116.6609663039855,267.2618670886999,104.13960929806368,-0.0
284,64508.21295452543,59375.156716265505,30905.18084474861,77.46278290670556,39219728.69752888,27.49722639242434,284.2768264850516,93.27725356752319,106.55185852910046
285,60269.80141269138,99779.12014604307,79735.33254956763,111.55782013492171,53786041.02311164,135.24041150460033,241.87048520342893,100.77836653149446,-0.0
286,38148.22448184691,69019.26722584746,86405.35254840727,84.86057853176698,40359142.0463336,135.24041150460033,250.136375710079,100.77836653149446,-0.0
287,47611.727028403184,62205.63834257937,63522.67309429301,66.49229409433693,37956563.71086094,130.247390572161,239.88620393971146,101.6816634443611,-0.0
288,45431.63363293605,66425.67893555334,84269.30937369267,69.47404019295995,39011763.87454177,135.24041150460033,237.00112225508008,100.77836653149446,-0.0
289,48799.21278215588,85387.8190521354,67448.47187265955,103.5748458228787,47848613.27238485,135.24041150460033,249.3674132434954,100.77836653149446,-0.0
290,37428.92943975384,62999.249189475166,51871.7312166085,125.16572742855253,42053800.594351776,167.52924956064487,264.93615680357084,87.52192669444315,52.328051988360414
291,48640.51408986233,96868.46782917714,89123.2381254258,117.63559110057555,52161678.445049465,141.12488565183276,246.3876531109873,100.77836653149446,-0.0
292,51382.092307757935,101157.4188705719,83765.40389618758,83.68242142716934,49487246.44928908,135.24041150460033,219.20961915711973,100.77836653149446,-0.0
293,41273.8409817957,85874.82316363727,32287.482787964083,80.90359493513549,43418446.10236338,187.17730134345635,207.68747894863927,81.94803373188374,83.30739875507992
294,38419.38963134909,85454.23041179588,79365.66014373736,133.7940728412555,49199484.93675185,173.6119889100413,257.061196699234,100.77836653149446,-0.0
295,45834.91373280862,64118.56307054755,85574.71999190142,139.3451830903043,44941515.54271904,135.24041150460033,296.93968332251825,100.77836653149446,-0.0
296,43415.367817813116,64565.884610562614,85166.09797808975,90.88728609589992,40550411.78084766,135.24041150460033,257.9460379395172,100.77836653149446,-0.0
297,50684.0339428448,65363.882312956026,40298.91797831372,120.03141596321713,43896706.322753936,152.23972821584667,265.35171765483324,89.80815722232254,45.190203997169796
298,55353.11210723382,67220.30388204104,40436.78703989317,105.92454743140249,43823932.57872361,124.6588671747649,262.56644004352154,93.37391221173593,36.78466432493593
299,58403.65752961852,90626.86954367033,71688.65207891417,132.54200021214447,53398678.014881305,135.24041150460033,259.9401041210304,100.77836653149446,-0.0
300,44664.72881815476,56065.83176596281,56408.17282214298,83.06763373522755,37751396.13787819,135.24041150460033,261.0418866931994,100.77836653149446,-0.0
301,39987.47896734313,81424.53748941956,87970.52593109495,129.97121226487658,48085369.17552607,164.2695300250596,261.0418866931994,100.77836653149446,-0.0
302,35072.55837955212,98016.7767203571,77998.46394684332,126.17534777531085,51068827.171157524,188.7817926227131,241.87048520342893,100.77836653149446,-0.0
303,38967.23177120213,89630.31321524683,67666.87864820957,111.06829679787523,48255839.847008005,162.6851155009113,242.71200404797108,100.77836653149446,-0.0
304,40948.80283269465,100948.41108186427,83062.39160797955,137.80134757441812,53920032.509419695,173.40119611407764,250.136375710079,100.77836653149446,-0.0
305,64333.284261224646,71449.86570957114,71511.39505923621,114.89524734343702,47440370.885701895,122.38749970442635,274.2978493649469,103.10361124957987,-0.0
306,64679.080714859156,93169.16855457438,66647.710768181,90.07926022782931,50254683.879912466,120.32979807084448,234.0037618392315,103.47587396555191,-0.0
307,57792.40187288189,86839.18514133363,88973.63634879113,85.6625312538897,47382663.91508261,125.50782984362169,234.0037618392315,102.5391063896968,-0.0
308,48451.49117268006,89402.68431100906,89619.54088660234,127.08055391845573,51193921.043930635,143.2878357464092,257.061196699234,100.77836653149446,-0.0
309,47763.274614553324,76923.52963136023,57751.37146055495,75.93650357006086,42555660.49754903,135.24041150460033,231.22802431984059,100.77836653149446,-0.0
310,62766.438735448806,100523.46614342104,89649.0098644777,102.61331997912504,53278343.08666728,135.24041150460033,236.1763401216617,100.77836653149446,-0.0
311,59061.87459863761,88580.65960506222,82363.24352855078,102.34134461579978,49885014.33497244,135.24041150460033,242.70866540562838,100.77836653149446,-0.0
312,41292.07719346863,61002.03047068023,36031.98618160067,70.45206286801607,36931381.32854899,134.21817187791245,239.1402282146107,93.47821002700147,29.546415076989383
313,63868.95705723525,100846.33934687427,55156.10753772685,63.94124971435401,47916731.66152605,105.19188743731839,198.68563950445466,106.21450216830509,-0.0
314,49107.2661756526,95100.12348847202,38417.189487422795,130.82958159690725,51550589.68808773,210.401747318014,220.00371409933476,76.47318694819064,109.72824372805145
315,40403.185166720104,82865.28412359719,58898.22558278704,78.87855571754761,43288228.62906737,135.24041150460033,227.9594215726606,100.77836653149446,-0.0
316,55529.302309410064,79151.97392919696,72934.1937530821,71.18715200486423,43468269.55815074,121.36806838615286,227.05033252500164,103.28803850817462,-0.0
317,44994.305485404475,87783.44846325132,37929.54709465127,129.3557000831367,48904542.81229806,212.0953292276075,223.97185791814127,75.67933713777798,114.7163105249389
318,56475.48332567215,76836.06554332344,56972.25290941522,127.7108307214405,48906635.97872352,135.24041150460033,263.4171916663595,93.37012450861755,29.243060616619363
319,52105.167297726104,93708.93910873553,70826.9250684577,88.82533565812868,48586611.36766797,135.24041150460033,227.9594215726606,100.77836653149446,-0.0
